day,month,year,modern_site_code,historical_site_code,start_time,number,time_seg,HSF,notes,scientific_name,common_name,species_code,order,family
18,3,2021,LDNH2,LVDL,8:20,4,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
18,3,2021,LDNH2,LVDL,8:20,4,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
5,5,2021,LDNH2,LVDL,5:59,1,1,S,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
5,5,2021,LDNH2,LVDL,5:59,2,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
5,5,2021,LDNH2,LVDL,5:59,2,2,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
5,5,2021,LDNH2,LVDL,5:59,2,1,H,,Sholicola major,Nilgiri Sholakili,NISH,Passeriformes,Muscicapidae (Old World Flycatchers)
5,5,2021,LDNH2,LVDL,5:59,1,1,S,,Zoothera neilgherriensis,Nilgiri Thrush,NITH,Passeriformes,Turdidae (Thrushes and Allies)
30,12,2020,LDNH2,LVDL,7:05,3,1,H,,Columba elphinstonii,Nilgiri Wood-Pigeon,NWPI,Columbiformes,Columbidae (Pigeons and Doves)
5,5,2021,LDNH2,LVDL,5:59,2,1,H,,Columba elphinstonii,Nilgiri Wood-Pigeon,NWPI,Columbiformes,Columbidae (Pigeons and Doves)
5,5,2021,LDNH2,LVDL,5:59,1,2,S,,Columba elphinstonii,Nilgiri Wood-Pigeon,NWPI,Columbiformes,Columbidae (Pigeons and Doves)
18,3,2021,LDNH2,LVDL,8:20,1,1,H,,Copsychus saularis,Oriental-Magpie Robin,OMRO,Passeriformes,Turdidae (Thrushes and Allies)
30,12,2020,LDNH2,LVDL,7:05,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
18,3,2021,LDNH2,LVDL,8:20,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
18,3,2021,LDNH2,LVDL,8:20,3,3,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
5,5,2021,LDNH2,LVDL,5:59,6,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
18,3,2021,LDNH2,LVDL,8:20,1,3,H,,Saxicola caprata,Pied Bushchat,PIBU,Passeriformes,Muscicapidae (Old World Flycatchers)
30,12,2020,LDNH2,LVDL,7:05,5,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
18,3,2021,LDNH2,LVDL,8:20,2,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
18,3,2021,LDNH2,LVDL,8:20,2,3,S,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
5,5,2021,LDNH2,LVDL,5:59,12,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
30,12,2020,LDNH2,LVDL,7:05,1,3,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
18,3,2021,LDNH2,LVDL,8:20,2,1,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
5,5,2021,LDNH2,LVDL,5:59,1,1,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
5,5,2021,LDNH2,LVDL,5:59,1,3,H,,Cyornis tickelliae,Tickell's Blue Flycatcher,TBFL,Passeriformes,Muscicapidae (Old World Flycatchers)
30,12,2020,LDNH2,LVDL,7:05,1,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
30,12,2020,LDNH2,LVDL,7:05,1,3,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
5,5,2021,LDNH2,LVDL,5:59,2,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
30,12,2020,LDNH2,LVDL,7:05,2,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
18,3,2021,LDNH2,LVDL,8:20,5,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
5,5,2021,LDNH2,LVDL,5:59,2,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
23,3,2021,LWSL1,LWSL,8:12,1,3,H,,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
6,5,2021,LWSL1,LWSL,6:49,2,1,H,,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
6,5,2021,LWSL1,LWSL,6:49,1,2,H/S,,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
6,5,2021,LWSL1,LWSL,6:49,1,3,H,,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
31,12,2020,LWSL1,LWSL,7:36,1,1,H,,Alcippe poioicephala,Brown-cheeked Fulvetta,BCFU,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
6,5,2021,LWSL1,LWSL,6:49,1,1,H,,Hemipus picatus,Bar-winged Flycatcher-shrike,BWFS,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)"
6,5,2021,LWSL1,LWSL,6:49,2,1,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
6,5,2021,LWSL1,LWSL,6:49,2,3,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
31,12,2020,LWSL1,LWSL,7:36,1,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
31,12,2020,LWSL1,LWSL,7:36,1,3,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
23,3,2021,LWSL1,LWSL,8:12,1,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
23,3,2021,LWSL1,LWSL,8:12,1,2,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
6,5,2021,LWSL1,LWSL,6:49,3,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
23,3,2021,LWSL1,LWSL,8:12,1,2,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
6,5,2021,LWSL1,LWSL,6:49,1,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
31,12,2020,LWSL1,LWSL,7:36,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
31,12,2020,LWSL1,LWSL,7:36,1,2,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
23,3,2021,LWSL1,LWSL,8:12,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
6,5,2021,LWSL1,LWSL,6:49,1,2,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
23,3,2021,LWSL1,LWSL,8:12,1,3,H,,Motacilla cinerea,Gray Wagtail,GREW,Passeriformes,Motacillidae (Wagtails and Pipits)
23,3,2021,LWSL1,LWSL,8:12,3,1,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
6,5,2021,LWSL1,LWSL,6:49,2,1,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
31,12,2020,LWSL1,LWSL,7:36,1,2,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
6,5,2021,LWSL1,LWSL,6:49,3,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
31,12,2020,LWSL1,LWSL,7:36,1,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
31,12,2020,LWSL1,LWSL,7:36,1,2,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
23,3,2021,LWSL1,LWSL,8:12,1,2,S,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
23,3,2021,LWSL1,LWSL,8:12,1,3,S,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
23,3,2021,LWSL1,LWSL,8:12,1,3,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
6,5,2021,LWSL1,LWSL,6:49,4,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
31,12,2020,LWSL1,LWSL,7:36,1,1,H,,Phylloscopus magnirostris,Large-billed Leaf Warbler,LBLW,Passeriformes,Phylloscopidae (Leaf Warblers)
31,12,2020,LWSL1,LWSL,7:36,2,2,H,,Phylloscopus magnirostris,Large-billed Leaf Warbler,LBLW,Passeriformes,Phylloscopidae (Leaf Warblers)
23,3,2021,LWSL1,LWSL,8:12,2,1,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
6,5,2021,LWSL1,LWSL,6:49,2,1,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
6,5,2021,LWSL1,LWSL,6:49,1,3,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
23,3,2021,LWSL1,LWSL,8:12,2,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
31,12,2020,LWSL1,LWSL,7:36,1,1,S,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
31,12,2020,LWSL1,LWSL,7:36,2,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
31,12,2020,LWSL1,LWSL,7:36,2,3,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
23,3,2021,LWSL1,LWSL,8:12,2,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
6,5,2021,LWSL1,LWSL,6:49,2,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
6,5,2021,LWSL1,LWSL,6:49,2,2,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
23,3,2021,LWSL1,LWSL,8:12,1,3,H,,Sholicola major,Nilgiri Sholakili,NISH,Passeriformes,Muscicapidae (Old World Flycatchers)
6,5,2021,LWSL1,LWSL,6:49,2,1,H,,Sholicola major,Nilgiri Sholakili,NISH,Passeriformes,Muscicapidae (Old World Flycatchers)
23,3,2021,LWSL1,LWSL,8:12,1,1,H,,Zoothera neilgherriensis,Nilgiri Thrush,NITH,Passeriformes,Turdidae (Thrushes and Allies)
31,12,2020,LWSL1,LWSL,7:36,1,1,H,,Columba elphinstonii,Nilgiri Wood-Pigeon,NWPI,Columbiformes,Columbidae (Pigeons and Doves)
6,5,2021,LWSL1,LWSL,6:49,2,1,H,,Columba elphinstonii,Nilgiri Wood-Pigeon,NWPI,Columbiformes,Columbidae (Pigeons and Doves)
31,12,2020,LWSL1,LWSL,7:36,1,3,H,,Geokichla citrina,Orange-headed Thrush,OHTH,Passeriformes,Turdidae (Thrushes and Allies)
23,3,2021,LWSL1,LWSL,8:12,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
6,5,2021,LWSL1,LWSL,6:49,3,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
6,5,2021,LWSL1,LWSL,6:49,2,3,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
23,3,2021,LWSL1,LWSL,8:12,2,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
6,5,2021,LWSL1,LWSL,6:49,2,3,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
31,12,2020,LWSL1,LWSL,7:36,2,2,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
23,3,2021,LWSL1,LWSL,8:12,3,1,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
6,5,2021,LWSL1,LWSL,6:49,2,1,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
31,12,2020,LWSL1,LWSL,7:36,1,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
23,3,2021,LWSL1,LWSL,8:12,2,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
6,5,2021,LWSL1,LWSL,6:49,2,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
23,3,2021,LWSL1,LWSL,8:12,3,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
6,5,2021,LWSL1,LWSL,6:49,2,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
6,5,2021,LWSL1,LWSL,6:49,2,2,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
23,3,2021,LWSL1,LWSL,8:12,3,3,H,,Iole indica,Yellow-browed Bulbul,YBBU,Passeriformes,Pycnonotidae (Bulbuls)
6,5,2021,LWSL1,LWSL,6:49,1,3,H,,Iole indica,Yellow-browed Bulbul,YBBU,Passeriformes,Pycnonotidae (Bulbuls)
30,3,2021,NDVT1,NDVT,9:09,1,3,H,,Prinia socialis,Ashy Prinia,ASPR,Passeriformes,Cisticolidae (Cisticolas and Allies)
2,1,2021,NDVT1,NDVT,8:02,1,2,H,,Alcippe poioicephala,Brown-cheeked Fulvetta,BCFU,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
2,1,2021,NDVT1,NDVT,8:02,1,3,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
30,3,2021,NDVT1,NDVT,9:09,2,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
30,3,2021,NDVT1,NDVT,9:09,1,1,H,,Hemipus picatus,Bar-winged Flycatcher-shrike,BWFS,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)"
2,1,2021,NDVT1,NDVT,8:02,2,3,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
30,3,2021,NDVT1,NDVT,9:09,1,1,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
30,3,2021,NDVT1,NDVT,9:09,1,2,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
30,3,2021,NDVT1,NDVT,9:09,1,1,H,,Centropus sinensis,Greater Coucal,GRCO,Cuculiformes,Cuculidae (Cuckoos)
2,1,2021,NDVT1,NDVT,8:02,2,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
2,1,2021,NDVT1,NDVT,8:02,1,3,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
30,3,2021,NDVT1,NDVT,9:09,2,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
2,1,2021,NDVT1,NDVT,8:02,1,2,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
30,3,2021,NDVT1,NDVT,9:09,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
30,3,2021,NDVT1,NDVT,9:09,1,3,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
30,3,2021,NDVT1,NDVT,9:09,1,1,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
2,1,2021,NDVT1,NDVT,8:02,1,2,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
2,1,2021,NDVT1,NDVT,8:02,1,3,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
30,3,2021,NDVT1,NDVT,9:09,1,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
30,3,2021,NDVT1,NDVT,9:09,1,2,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
2,1,2021,NDVT1,NDVT,8:02,1,1,H,,Argya striata,Jungle Babbler,JUBA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
2,1,2021,NDVT1,NDVT,8:02,2,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
2,1,2021,NDVT1,NDVT,8:02,1,2,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
30,3,2021,NDVT1,NDVT,9:09,2,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
30,3,2021,NDVT1,NDVT,9:09,1,3,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
2,1,2021,NDVT1,NDVT,8:02,1,2,H,,Phylloscopus magnirostris,Large-billed Leaf Warbler,LBLW,Passeriformes,Phylloscopidae (Leaf Warblers)
30,3,2021,NDVT1,NDVT,9:09,2,1,H,,Myophonus horsfieldii,Malabar Whistling-Thrush,MWTH,Passeriformes,Muscicapidae (Old World Flycatchers)
30,3,2021,NDVT1,NDVT,9:09,1,1,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
2,1,2021,NDVT1,NDVT,8:02,1,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
2,1,2021,NDVT1,NDVT,8:02,1,2,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
30,3,2021,NDVT1,NDVT,9:09,1,1,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
2,1,2021,NDVT1,NDVT,8:02,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
2,1,2021,NDVT1,NDVT,8:02,3,3,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
30,3,2021,NDVT1,NDVT,9:09,1,2,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
2,1,2021,NDVT1,NDVT,8:02,2,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
30,3,2021,NDVT1,NDVT,9:09,2,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
2,1,2021,NDVT1,NDVT,8:02,1,3,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
30,3,2021,NDVT1,NDVT,9:09,1,3,H,,Loriculus vernalis,Vernal Hanging-Parrot,VHPA,Psittaciformes,Psittaculidae (Old World Parrots)
2,1,2021,NDVT1,NDVT,8:02,1,3,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
30,3,2021,NDVT1,NDVT,9:09,2,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
30,3,2021,NDVT1,NDVT,9:09,1,2,H,,Halcyon smyrnensis,White-throated Kingfisher,WTKI,Coraciiformes,Alcedinidae (Kingfishers)
2,1,2021,NDVT2,NDVT,7:23,1,1,H,,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
19,3,2021,NDVT2,NDVT,8:25,2,1,H,,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
19,3,2021,NDVT2,NDVT,8:25,2,1,H,,Alcippe poioicephala,Brown-cheeked Fulvetta,BCFU,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
19,3,2021,NDVT2,NDVT,8:25,1,2,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
2,1,2021,NDVT2,NDVT,7:23,3,1,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
19,3,2021,NDVT2,NDVT,8:25,2,2,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
19,3,2021,NDVT2,NDVT,8:25,2,3,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
19,3,2021,NDVT2,NDVT,8:25,1,1,H,,Merops leschenaulti,Chestnut-headed Bee-eater,CHBE,Coraciiformes,Meropidae (Bee-eaters)
19,3,2021,NDVT2,NDVT,8:25,2,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
2,1,2021,NDVT2,NDVT,7:23,1,3,S,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
19,3,2021,NDVT2,NDVT,8:25,1,2,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
2,1,2021,NDVT2,NDVT,7:23,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
2,1,2021,NDVT2,NDVT,7:23,1,3,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
19,3,2021,NDVT2,NDVT,8:25,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
19,3,2021,NDVT2,NDVT,8:25,1,1,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
19,3,2021,NDVT2,NDVT,8:25,1,2,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
19,3,2021,NDVT2,NDVT,8:25,1,1,H,,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,ISBA,Passeriformes,"Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
2,1,2021,NDVT2,NDVT,7:23,2,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
19,3,2021,NDVT2,NDVT,8:25,2,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
2,1,2021,NDVT2,NDVT,7:23,1,2,H,,Phylloscopus magnirostris,Large-billed Leaf Warbler,LBLW,Passeriformes,Phylloscopidae (Leaf Warblers)
19,3,2021,NDVT2,NDVT,8:25,1,2,H,,Phylloscopus magnirostris,Large-billed Leaf Warbler,LBLW,Passeriformes,Phylloscopidae (Leaf Warblers)
2,1,2021,NDVT2,NDVT,7:23,1,1,H,,Myophonus horsfieldii,Malabar Whistling-Thrush,MWTH,Passeriformes,Muscicapidae (Old World Flycatchers)
19,3,2021,NDVT2,NDVT,8:25,1,1,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
2,1,2021,NDVT2,NDVT,7:23,2,2,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
19,3,2021,NDVT2,NDVT,8:25,1,3,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
2,1,2021,NDVT2,NDVT,7:23,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
2,1,2021,NDVT2,NDVT,7:23,2,3,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
19,3,2021,NDVT2,NDVT,8:25,4,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
19,3,2021,NDVT2,NDVT,8:25,2,2,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
2,1,2021,NDVT2,NDVT,7:23,1,1,H,,Pellorneum ruficeps,Puff-throated Babbler,PTBA,Passeriformes,Pellorneidae (Ground Babblers and Allies)
2,1,2021,NDVT2,NDVT,7:23,3,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
19,3,2021,NDVT2,NDVT,8:25,3,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
