x,y,month,year,season,ppt,t_mean,t_sd
77.25,9.25,6,1878,rainy,131.89042,24.565166666666666,0.47515321183029346
77.25,9.25,6,1879,rainy,31.82001,23.075166666666668,0.1454806737569689
77.25,9.25,6,1880,rainy,41.560099,23.910333333333334,0.3595608752193512
77.25,9.25,6,1881,rainy,13.800087,24.23966666666667,0.4835673531758233
77.25,9.25,6,1882,rainy,177.70891,23.580166666666667,0.2898719495336464
77.25,9.25,6,1883,rainy,96.17954,23.560000000000002,0.5760396897245286
77.25,9.25,6,1884,rainy,26.080064,24.254833333333334,0.5492592713158669
77.25,9.25,6,1885,rainy,146.90063,23.260166666666667,0.65598535167273
77.25,9.25,6,1886,rainy,74.899725,24.15,0.39188129360287416
77.25,9.25,6,1887,rainy,56.2001325,23.234833333333334,0.2820379447855383
77.25,9.25,6,1888,rainy,81.7799494,23.689666666666668,0.27931777519561807
77.25,9.25,6,1889,rainy,25.190001,24.275,0.21218485759616162
77.25,9.25,6,1890,rainy,50.379885,23.765,0.35741975226663797
77.25,9.25,6,1891,rainy,90.95042,23.964833333333335,0.23840592496301594
77.25,9.25,6,1892,rainy,50.29989,23.745166666666666,0.2744490824371157
77.25,9.25,6,1893,rainy,76.250146,23.705,0.48282350241341676
77.25,9.25,6,1894,rainy,46.2000064,24.190333333333335,0.5116886906039202
77.25,9.25,6,1895,rainy,116.240206,24.505166666666668,0.3647660642236275
77.25,9.25,6,1896,rainy,150.36913,24.18,0.4083890766548911
77.25,9.25,6,1897,rainy,176.889833,24.409833333333335,0.5086356553418737
77.25,9.25,6,1898,rainy,86.720056,24.24983333333333,0.764414282573461
77.25,9.25,6,1899,rainy,105.680758,24.12,0.47310666217366204
77.25,9.25,6,1900,rainy,156.708999,24.64,0.4999640504317662
77.25,9.25,6,1901,rainy,228.6,24.355333333333334,0.2691004598124353
77.25,9.25,6,1902,rainy,67.96,24.645,0.30969116986064543
77.25,9.25,6,1903,rainy,83.45,24.515,0.35203986843185436
77.25,9.25,6,1904,rainy,328.25,23.719833333333334,0.6085538727934892
77.25,9.25,6,1905,rainy,159.14,24.309833333333334,0.43281174400324013
77.25,9.25,6,1906,rainy,74.16,24.31,0.46132259264289094
77.25,9.25,6,1907,rainy,116.3,24.234666666666666,0.5577162226952629
77.25,9.25,6,1908,rainy,102.86,24.184833333333334,0.45583332808001853
77.25,9.25,6,1909,rainy,116.89,23.89,0.5158724615171116
77.25,9.25,6,1910,rainy,76.01,24.164833333333334,0.6678487508582978
77.25,9.25,6,1911,rainy,194.69,23.890166666666666,0.40255537921301393
77.25,9.25,6,1912,rainy,141.28,24.265,0.6440378415740109
77.25,9.25,6,1913,rainy,89.79,24.704666666666668,0.27279629046589704
77.25,9.25,6,1914,rainy,129.07,24.405166666666666,0.5433943975275856
77.25,9.25,6,1915,rainy,169.67,24.595,0.7292989075486979
77.25,9.25,6,1916,rainy,154.1,23.575,0.3634303756306485
77.25,9.25,6,1917,rainy,86.17,23.525,0.302370947108303
77.25,9.25,6,1918,rainy,53.61,23.73,0.4510870968732282
77.25,9.25,6,1919,rainy,106.43,24.13,0.709371200430353
77.25,9.25,6,1920,rainy,133.85999999999999,24.394833333333334,0.3636001340363674
77.25,9.25,6,1921,rainy,66.17,24.850166666666667,0.47548792242055526
77.25,9.25,6,1922,rainy,79.53,24.375,0.6142162794415617
77.25,9.25,6,1923,rainy,151.8,24.440166666666666,0.957585580341601
77.25,9.25,6,1924,rainy,173.52,24.275,0.5614780371545233
77.25,9.25,6,1925,rainy,86.22,24.249833333333335,0.7857751864739438
77.25,9.25,6,1926,rainy,57.89,24.55,0.6478585413924648
77.25,9.25,6,1927,rainy,137.89000000000001,23.93,0.5163041739130143
77.25,9.25,6,1928,rainy,98.9,24.40533333333333,0.38505112363956545
77.25,9.25,6,1929,rainy,128.15,23.945,0.2604861171759052
77.25,9.25,6,1930,rainy,91.02,23.949833333333334,0.48825928197708846
77.25,9.25,6,1931,rainy,70.67,24.610166666666668,0.4890207197735249
77.25,9.25,6,1932,rainy,17.54,24.234833333333334,0.3270277150896869
77.25,9.25,6,1933,rainy,112.34,24.015166666666666,0.3019132477971153
77.25,9.25,6,1934,rainy,106.68,24.30516666666667,0.5692701518146963
77.25,9.25,6,1935,rainy,43.06,24.44,0.745059301041847
77.25,9.25,6,1936,rainy,105.3,23.675333333333334,0.3348899287345262
77.25,9.25,6,1937,rainy,36.09,24.565333333333335,0.2556421371739225
77.25,9.25,6,1938,rainy,76.4,24.340333333333334,0.46507495379097563
77.25,9.25,6,1939,rainy,92.25,24.254833333333334,0.7930742054828785
77.25,9.25,6,1940,rainy,84.89,24.590166666666665,0.5067107134514099
77.25,9.25,6,1941,rainy,100.64,24.664833333333334,0.453810938405072
77.25,9.25,6,1942,rainy,92.4,24.59,0.4446489316458469
77.25,9.25,6,1943,rainy,141.98,23.78,0.39460718136674494
77.25,9.25,6,1944,rainy,63.61,24.414833333333334,0.6510642260459264
77.25,9.25,6,1945,rainy,79.31,24.520166666666668,0.338301241329466
77.25,9.25,6,1946,rainy,112.88,24.295,0.682208318371428
77.25,9.25,6,1947,rainy,95.98,24.785166666666665,0.4230283542574268
77.25,9.25,6,1948,rainy,122.1,24.425,0.6929870377451213
77.25,9.25,6,1949,rainy,54.54,24.26,0.3178255865223502
77.25,9.25,6,1950,rainy,75.15,24.484666666666666,0.3521582063488663
77.25,9.25,6,1951,rainy,139.15,24.335,0.5405271213968056
77.25,9.25,6,1952,rainy,74.76,24.395166666666668,0.49307914195378905
77.25,9.25,6,1953,rainy,50.160000000000004,25.355,0.9203395175619735
77.25,9.25,6,1954,rainy,72.61,24.665166666666668,0.4989203573602767
77.25,9.25,6,1955,rainy,131.99,23.919666666666668,0.6236346926567325
77.25,9.25,6,1956,rainy,100.95,23.639666666666667,0.5224535672048354
77.25,9.25,6,1957,rainy,145.64,24.445,0.5134222568150926
77.25,9.25,6,1958,rainy,55.38,24.820333333333334,0.986498277025719
77.25,9.25,6,1959,rainy,123.3,24.270333333333333,0.6118244808785437
77.25,9.25,6,1960,rainy,35.86,25.01,0.6367392012000107
77.25,9.25,6,1961,rainy,169.85,24.040166666666668,0.5941764560461311
77.25,9.25,6,1962,rainy,103.57000000000001,24.995,0.37627747923481997
77.25,9.25,6,1963,rainy,79.9,24.229833333333332,0.4974118070041424
77.25,9.25,6,1964,rainy,30.71,24.554833333333335,0.5557144102388621
77.25,9.25,6,1965,rainy,56.24,24.730166666666666,0.7857948790581569
77.25,9.25,6,1966,rainy,96.92999999999999,23.964666666666666,0.37640709192385613
77.25,9.25,6,1967,rainy,87.34,24.969833333333334,0.9595524579407996
77.25,9.25,6,1968,rainy,74.43,24.26033333333333,0.7493145526750262
77.25,9.25,6,1969,rainy,54.38,25.040333333333333,0.43184384816204363
77.25,9.25,6,1970,rainy,54.980000000000004,25.9,0.39763774451385864
77.25,9.25,6,1971,rainy,135.24,24.000166666666665,0.5334173066075992
77.25,9.25,6,1972,rainy,49.52,25.059833333333334,0.8756273448941828
77.25,9.25,6,1973,rainy,72.64999999999999,25.010166666666667,0.4592342451886869
77.25,9.25,6,1974,rainy,27.14,25.120166666666666,0.4548222148559113
77.25,9.25,6,1975,rainy,103.6,23.765,0.8141892519132358
77.25,9.25,6,1976,rainy,30.2,25.14,0.48125975135664756
77.25,9.25,6,1977,rainy,51.36,25.004833333333334,0.7012384160126665
77.25,9.25,6,1978,rainy,64.42,24.24,0.4949429608376694
77.25,9.25,6,1979,rainy,76.13,25.540166666666668,0.8141387805669188
77.25,9.25,6,1980,rainy,64.64,25.269833333333334,0.5054194798132663
77.25,9.25,6,1981,rainy,128.83,24.355,0.4088988577412124
77.25,9.25,6,1982,rainy,49.14,24.810333333333332,1.1453289569116072
77.25,9.25,6,1983,rainy,54.800000000000004,25.980333333333334,0.7806705046186956
77.25,9.25,6,1984,rainy,31.18,24.650333333333332,0.7288114241379748
77.25,9.25,6,1985,rainy,31.23,24.085,0.6205081343766464
77.25,9.25,6,1986,rainy,5.49,25.350333333333335,0.8211172827032825
77.25,9.25,6,1987,rainy,17.529999999999998,25.57,0.4992794808521572
77.25,9.25,6,1988,rainy,14.34,25.085166666666666,0.4039833628644435
77.25,9.25,6,1989,rainy,33.089999999999996,24.519833333333334,0.7191679619332777
77.25,9.25,6,1990,rainy,99.49,25.14,0.4987785079571895
77.25,9.25,6,1991,rainy,246.84,24.679833333333335,0.6085858159719947
77.25,9.25,6,1992,rainy,140.41,25.139833333333332,0.9747389865774442
77.25,9.25,6,1993,rainy,94.93,25.175,0.5485944422512552
77.25,9.25,6,1994,rainy,84.26,24.890166666666666,0.5166698461155419
77.25,9.25,6,1995,rainy,60.49,25.384999999999998,0.7502613337801156
77.25,9.25,6,1996,rainy,74.67,24.824833333333334,0.743428373904599
77.25,9.25,6,1997,rainy,37.81,25.539666666666665,0.8598970801821263
77.25,9.25,6,1998,rainy,91.26,25.765333333333334,1.010374916189217
77.25,9.25,6,1999,rainy,89.11999999999999,24.675166666666666,0.4500542751432462
77.25,9.25,6,2000,rainy,112.99,24.485333333333333,0.43302531050763055
77.25,9.25,6,2001,rainy,80.96000000000001,24.695166666666665,0.592738724399122
77.25,9.25,6,2002,rainy,46.089999999999996,25.369833333333332,0.3252969024024724
77.25,9.25,6,2003,rainy,50.26,25.59,1.0344983375263717
77.25,9.25,6,2004,rainy,80.45,24.805333333333333,0.33685393676286973
77.25,9.25,6,2005,rainy,18.05,25.31,0.8422231971354761
77.25,9.25,6,2006,rainy,103.67999999999999,25.284666666666666,0.33988520712585973
77.25,9.25,6,2007,rainy,173.85,25.089833333333335,0.8320467942466283
77.25,9.25,6,2008,rainy,72.71,25.155166666666666,0.4295536643711851
77.25,9.25,6,2009,rainy,63.57,25.419833333333333,0.37295264868468125
77.25,9.25,6,2010,rainy,71.01,25.324833333333334,0.6204471876345946
77.25,9.25,6,2011,rainy,393.96999999999997,25.23,0.3582149229645277
77.25,9.25,6,2012,rainy,185.64000000000001,25.390333333333334,0.6216534311863382
77.25,9.25,6,2013,rainy,169.51,24.445166666666665,0.6461420433851093
77.25,9.25,6,2014,rainy,64.08,26.025000000000002,0.6525701838328091
77.25,9.25,6,2015,rainy,202.61894900000001,25.370166666666666,0.45946123496632624
77.25,9.25,6,2016,rainy,99.36,25.139833333333335,0.8064799346899282
77.25,9.25,6,2017,rainy,29.71,26.755833333333335,0.7323887267881974
77.25,9.25,6,2018,rainy,310.94,26.066666666666666,0.4900639179516901
77.25,9.25,7,1870,rainy,31.870043,23.119693548387097,0.2150391312226431
77.25,9.25,7,1871,rainy,78.080121,23.09275806451613,0.2406582594665359
77.25,9.25,7,1872,rainy,23.3900385,23.289564516129033,0.12491782244976644
77.25,9.25,7,1873,rainy,42.640116,23.024193548387096,0.2793775723944018
77.25,9.25,7,1874,rainy,26.04004,23.191612903225806,0.13098592225104544
77.25,9.25,7,1875,rainy,80.24049,23.090096774193547,0.14894503568737702
77.25,9.25,7,1876,rainy,80.35948,23.609935483870967,0.1646090186844516
77.25,9.25,7,1877,rainy,22.920145,23.87025806451613,0.19036298094989196
77.25,9.25,7,1878,rainy,69.279943,23.56517741935484,0.28126777124260977
77.25,9.25,7,1879,rainy,132.139956,22.99498387096774,0.1409749081616401
77.25,9.25,7,1880,rainy,59.1101149,23.025080645161292,0.23109835917397478
77.25,9.25,7,1881,rainy,48.679941,23.554806451612905,0.39273421201917563
77.25,9.25,7,1882,rainy,144.019681,22.70506451612903,0.35202433017088175
77.25,9.25,7,1883,rainy,137.51042999999999,23.080032258064517,0.3515807620704874
77.25,9.25,7,1884,rainy,14.849971,23.58014516129032,0.25085766859411157
77.25,9.25,7,1885,rainy,38.429826,23.080387096774196,0.24761323031687352
77.25,9.25,7,1886,rainy,65.069904,22.86982258064516,0.30034129331998
77.25,9.25,7,1887,rainy,72.210228,23.04501612903226,0.3441398815373135
77.25,9.25,7,1888,rainy,33.360091,23.73,0.2840451841990406
77.25,9.25,7,1889,rainy,66.670059,23.529870967741935,0.26734718275873487
77.25,9.25,7,1890,rainy,41.6900152,23.090096774193547,0.21665169509894813
77.25,9.25,7,1891,rainy,74.469915,23.334935483870968,0.2712492009799438
77.25,9.25,7,1892,rainy,112.310719,23.364725806451613,0.40175562304112333
77.25,9.25,7,1893,rainy,48.22017,23.005193548387098,0.2806631930926981
77.25,9.25,7,1894,rainy,52.819938,23.480306451612904,0.2897271612344777
77.25,9.25,7,1895,rainy,47.439854,23.210145161290324,0.2912265496581768
77.25,9.25,7,1896,rainy,168.06931,23.920290322580644,0.5268142742655069
77.25,9.25,7,1897,rainy,116.349423,23.854903225806453,0.26559924131903545
77.25,9.25,7,1898,rainy,57.390404,23.74524193548387,0.21753865062588085
77.25,9.25,7,1899,rainy,75.160075,24.274951612903227,0.5528354088219317
77.25,9.25,7,1900,rainy,207.08981,23.53975806451613,0.38256554712815183
77.25,9.25,7,1901,rainy,206.8,23.914967741935484,0.2976922889910507
77.25,9.25,7,1902,rainy,244.03,23.409983870967743,0.44727574425386546
77.25,9.25,7,1903,rainy,252.16,23.63517741935484,0.35543854481440895
77.25,9.25,7,1904,rainy,163.63,23.130048387096775,0.20406368919362344
77.25,9.25,7,1905,rainy,68.2,24.390387096774194,0.25035437249618153
77.25,9.25,7,1906,rainy,119.37,23.865322580645163,0.34699888444554333
77.25,9.25,7,1907,rainy,151.4,23.539870967741937,0.2855629226557589
77.25,9.25,7,1908,rainy,101.83,23.364774193548385,0.5388004398462337
77.25,9.25,7,1909,rainy,90.37,23.18493548387097,0.4369051716703043
77.25,9.25,7,1910,rainy,122.78,23.345387096774193,0.6082671933407419
77.25,9.25,7,1911,rainy,135.72,23.23483870967742,0.4886759046494376
77.25,9.25,7,1912,rainy,108.9,23.875177419354838,0.4927658935097389
77.25,9.25,7,1913,rainy,146.28,23.669709677419355,0.38600942937950705
77.25,9.25,7,1914,rainy,139.85,23.619790322580645,0.4094996291042996
77.25,9.25,7,1915,rainy,126.57000000000001,23.419790322580646,0.617142565568572
77.25,9.25,7,1916,rainy,115.84,23.09032258064516,0.44398186052261035
77.25,9.25,7,1917,rainy,42.21,23.765112903225805,0.46665188148621417
77.25,9.25,7,1918,rainy,21.56,23.804967741935485,0.29624151001853966
77.25,9.25,7,1919,rainy,78.32000000000001,23.24033870967742,0.3615948097686314
77.25,9.25,7,1920,rainy,136.65,23.879935483870966,0.37908811073274884
77.25,9.25,7,1921,rainy,119.7,23.50998387096774,0.43085642395642226
77.25,9.25,7,1922,rainy,152.41,23.62491935483871,0.29993018900999285
77.25,9.25,7,1923,rainy,148.68,23.31514516129032,0.297244966134791
77.25,9.25,7,1924,rainy,445.51,23.654677419354837,0.6270897536555551
77.25,9.25,7,1925,rainy,59.39,23.47991935483871,0.3771800431441687
77.25,9.25,7,1926,rainy,122.59,23.610225806451613,0.35087164886678224
77.25,9.25,7,1927,rainy,122.47,23.494951612903225,0.359731829627727
77.25,9.25,7,1928,rainy,64.10000000000001,23.43983870967742,0.5224533214731047
77.25,9.25,7,1929,rainy,139.25,23.72016129032258,0.3838651757040219
77.25,9.25,7,1930,rainy,45.19,24.14,0.2941626534192719
77.25,9.25,7,1931,rainy,75.01,23.649516129032257,0.2750071357822969
77.25,9.25,7,1932,rainy,47.33,23.550451612903228,0.25157899206275536
77.25,9.25,7,1933,rainy,106.94,23.55532258064516,0.45566971862646133
77.25,9.25,7,1934,rainy,60.69,23.684564516129033,0.41746991392465377
77.25,9.25,7,1935,rainy,71.2,23.455048387096774,0.31479674275206804
77.25,9.25,7,1936,rainy,79.78,23.970290322580645,0.3551337019159955
77.25,9.25,7,1937,rainy,113.63,23.369854838709678,0.3981891132269606
77.25,9.25,7,1938,rainy,64.32000000000001,23.37017741935484,0.2835722585276134
77.25,9.25,7,1939,rainy,97.53,23.48543548387097,0.25144143592281026
77.25,9.25,7,1940,rainy,112.34,23.95508064516129,0.3457187464007457
77.25,9.25,7,1941,rainy,108.65,24.219967741935484,0.377618456811543
77.25,9.25,7,1942,rainy,101.31,23.764709677419354,0.4224471717306509
77.25,9.25,7,1943,rainy,136.55,23.485,0.42315678733380474
77.25,9.25,7,1944,rainy,65.22,23.80491935483871,0.509203415424102
77.25,9.25,7,1945,rainy,110.78,24.00498387096774,0.27402662534478134
77.25,9.25,7,1946,rainy,52.269999999999996,24.099774193548388,0.21442772048368172
77.25,9.25,7,1947,rainy,55.84,23.910096774193548,0.3697877188188481
77.25,9.25,7,1948,rainy,56.67,23.899677419354838,0.36277848035192445
77.25,9.25,7,1949,rainy,56.63,23.644935483870967,0.3942433204239798
77.25,9.25,7,1950,rainy,108.99,23.470161290322583,0.4154465145498429
77.25,9.25,7,1951,rainy,100.5,23.63991935483871,0.43114357811086107
77.25,9.25,7,1952,rainy,52.53,24.154967741935483,0.4378287704777571
77.25,9.25,7,1953,rainy,169.56,23.795032258064516,0.4633886406226037
77.25,9.25,7,1954,rainy,88.26,23.504790322580646,0.3070232557476593
77.25,9.25,7,1955,rainy,44.04,23.37,0.17189143860782208
77.25,9.25,7,1956,rainy,47.79,23.07993548387097,0.5127128459143498
77.25,9.25,7,1957,rainy,117.56,23.67509677419355,0.44306089535101945
77.25,9.25,7,1958,rainy,82.63,23.930016129032257,0.3720245395998982
77.25,9.25,7,1959,rainy,120.62,23.979983870967743,0.3522389218478222
77.25,9.25,7,1960,rainy,136.4,23.819983870967743,0.6784213966244355
77.25,9.25,7,1961,rainy,179.55,23.514967741935482,0.24753928763881325
77.25,9.25,7,1962,rainy,199.35,24.154887096774193,0.3937329617409372
77.25,9.25,7,1963,rainy,95.82,23.70025806451613,0.3952274423452853
77.25,9.25,7,1964,rainy,181.71,23.52983870967742,0.3765932462462375
77.25,9.25,7,1965,rainy,75.31,23.600403225806453,0.5179539461405627
77.25,9.25,7,1966,rainy,72.86,24.325048387096775,0.5238896091550636
77.25,9.25,7,1967,rainy,138.51,23.95035483870968,0.3078439592160391
77.25,9.25,7,1968,rainy,186.06,23.880016129032256,0.2580127737106239
77.25,9.25,7,1969,rainy,153.85,24.28001612903226,0.40338227286844963
77.25,9.25,7,1970,rainy,47.21,24.08024193548387,0.427874278088158
77.25,9.25,7,1971,rainy,110.16,23.24001612903226,0.6231336866177667
77.25,9.25,7,1972,rainy,96.07,24.940032258064516,0.4695679208145127
77.25,9.25,7,1973,rainy,77.29,24.49975806451613,0.26120183354919635
77.25,9.25,7,1974,rainy,107.21,23.43525806451613,0.31749498345033583
77.25,9.25,7,1975,rainy,86.67,23.314951612903226,0.4599296930843292
77.25,9.25,7,1976,rainy,73.46,23.65014516129032,0.6696401296411426
77.25,9.25,7,1977,rainy,60.09,24.135080645161292,0.401633894170097
77.25,9.25,7,1978,rainy,80.27,23.819661290322582,0.5044509950942836
77.25,9.25,7,1979,rainy,89.71,24.024564516129033,0.45714271553377245
77.25,9.25,7,1980,rainy,52.37,24.204951612903226,0.2907782475483884
77.25,9.25,7,1981,rainy,59.4,24.015370967741937,0.5095287196312217
77.25,9.25,7,1982,rainy,62.86,24.405403225806452,0.37015936701540775
77.25,9.25,7,1983,rainy,47.54,25.115322580645163,0.39462626936522915
77.25,9.25,7,1984,rainy,25.52,23.874967741935485,0.3993044355602177
77.25,9.25,7,1985,rainy,14.19,24.100225806451615,0.5689662385811318
77.25,9.25,7,1986,rainy,13.02,24.92959677419355,0.48711356340787143
77.25,9.25,7,1987,rainy,2.34,25.58001612903226,0.30718440400599145
77.25,9.25,7,1988,rainy,25.57,24.285274193548386,0.4673730636709409
77.25,9.25,7,1989,rainy,99.34,23.994967741935483,0.6110161200203569
77.25,9.25,7,1990,rainy,61.44,24.205048387096774,0.40874440576882726
77.25,9.25,7,1991,rainy,121.87,24.42024193548387,0.2956090850816254
77.25,9.25,7,1992,rainy,123.79,24.080274193548387,0.3384069256262765
77.25,9.25,7,1993,rainy,92.26,24.03966129032258,0.3992064709540827
77.25,9.25,7,1994,rainy,94.69,24.219774193548385,0.2992700797693638
77.25,9.25,7,1995,rainy,75.45,24.380193548387098,0.4755875257233478
77.25,9.25,7,1996,rainy,97.65,24.26464516129032,0.7866699243599395
77.25,9.25,7,1997,rainy,91.06,24.57508064516129,0.27499960899287923
77.25,9.25,7,1998,rainy,119.8,24.67483870967742,0.33019056081543713
77.25,9.25,7,1999,rainy,84.84,24.31508064516129,0.4444507302422882
77.25,9.25,7,2000,rainy,41.14,24.610419354838708,0.4988852088536034
77.25,9.25,7,2001,rainy,68.37,24.544887096774193,0.5686935130876354
77.25,9.25,7,2002,rainy,31.99,25.210209677419353,0.30061317264865817
77.25,9.25,7,2003,rainy,45.98,24.654854838709678,0.5486995868042359
77.25,9.25,7,2004,rainy,251.53,24.349967741935483,0.2852817886314005
77.25,9.25,7,2005,rainy,44.19,24.540370967741936,0.4629609588964989
77.25,9.25,7,2006,rainy,92.55,24.904725806451612,0.33043796287930965
77.25,9.25,7,2007,rainy,175.04,24.330000000000002,0.3934950232637427
77.25,9.25,7,2008,rainy,146.78,24.48017741935484,0.7523351818215412
77.25,9.25,7,2009,rainy,113.9,24.55974193548387,0.47976702455406667
77.25,9.25,7,2010,rainy,105.13,24.440112903225806,0.47845478207937653
77.25,9.25,7,2011,rainy,289.06,24.609983870967742,0.49962044733762584
77.25,9.25,7,2012,rainy,218.19,25.02533870967742,0.4936049092661185
77.25,9.25,7,2013,rainy,102.21,24.279870967741935,0.34170823245721244
77.25,9.25,7,2014,rainy,77,24.895112903225808,0.5405959475381069
77.25,9.25,7,2015,rainy,117.62974,25.16998387096774,0.6127878301102128
77.25,9.25,7,2016,rainy,67.14,24.900129032258064,0.4855524511272692
77.25,9.25,7,2017,rainy,9.03,27.01758064516129,0.5544199235353136
77.25,9.25,7,2018,rainy,461.95,25.633387096774193,0.9462587622639432
77.25,9.25,8,1870,rainy,47.650169,23.54783870967742,0.12952145170439117
77.25,9.25,8,1871,rainy,7.4200188,23.914725806451614,0.13197568202195967
77.25,9.25,8,1872,rainy,55.8297264,23.688048387096774,0.13257195246599163
77.25,9.25,8,1873,rainy,86.620991,23.591048387096773,0.14975086838027046
77.25,9.25,8,1874,rainy,41.079931,23.840258064516128,0.11469407649393114
77.25,9.25,8,1875,rainy,28.780047,23.569612903225806,0.16907289895571753
77.25,9.25,8,1876,rainy,40.5700164,23.45991935483871,0.20822212085391678
77.25,9.25,8,1877,rainy,87.89057,24.065274193548387,0.2931880749823017
77.25,9.25,8,1878,rainy,84.709712,23.500258064516128,0.2552150684869447
77.25,9.25,8,1879,rainy,50.789827,22.69991935483871,0.2731845254516381
77.25,9.25,8,1880,rainy,69.300046,23.380048387096775,0.4626359143509197
77.25,9.25,8,1881,rainy,80.109909,23.51967741935484,0.3547979130995349
77.25,9.25,8,1882,rainy,68.68977,23.159870967741934,0.29578908498404527
77.25,9.25,8,1883,rainy,107.279819,23.234612903225806,0.3401038740756866
77.25,9.25,8,1884,rainy,61.15005,23.40525806451613,0.4684990905535064
77.25,9.25,8,1885,rainy,109.029729,23.93509677419355,0.2995100838412302
77.25,9.25,8,1886,rainy,84.799662,22.81025806451613,0.39209233332145427
77.25,9.25,8,1887,rainy,38.6498092,23.38509677419355,0.4175419623493918
77.25,9.25,8,1888,rainy,67.730026,23.700048387096775,0.4947965803377975
77.25,9.25,8,1889,rainy,49.239808000000004,23.77991935483871,0.25432548360890495
77.25,9.25,8,1890,rainy,59.059939,23.350048387096773,0.3375257855541984
77.25,9.25,8,1891,rainy,28.410039,23.924580645161292,0.3734587682902942
77.25,9.25,8,1892,rainy,52.109967,23.05025806451613,0.30766550751770777
77.25,9.25,8,1893,rainy,58.26961,23.409790322580644,0.24321104601400353
77.25,9.25,8,1894,rainy,76.850019,23.39516129032258,0.5093418692636079
77.25,9.25,8,1895,rainy,37.030073,23.835,0.27416843971057875
77.25,9.25,8,1896,rainy,59.269735,23.404612903225807,0.4054285532963321
77.25,9.25,8,1897,rainy,178.08966,24.195112903225805,0.46930868856360425
77.25,9.25,8,1898,rainy,20.580099,24.135032258064516,0.25145052314799005
77.25,9.25,8,1899,rainy,34.220177,24.004951612903227,0.30873989470207
77.25,9.25,8,1900,rainy,142.139994,24.03025806451613,0.2572153401000718
77.25,9.25,8,1901,rainy,83.46,24.16491935483871,0.24080030096791058
77.25,9.25,8,1902,rainy,76.35,24.075112903225808,0.36232901046970684
77.25,9.25,8,1903,rainy,108.85,23.74991935483871,0.44149532079011844
77.25,9.25,8,1904,rainy,98.87,23.89017741935484,0.2737515159284389
77.25,9.25,8,1905,rainy,41.66,23.98993548387097,0.34645268416566105
77.25,9.25,8,1906,rainy,161,23.24006451612903,0.2565043125672386
77.25,9.25,8,1907,rainy,179.54,23.334854838709678,0.4714105463667595
77.25,9.25,8,1908,rainy,38.03,23.595,0.20388722372919776
77.25,9.25,8,1909,rainy,74.85,23.165306451612903,0.5205031168241511
77.25,9.25,8,1910,rainy,103.92,23.415209677419355,0.47740612993888715
77.25,9.25,8,1911,rainy,19.08,23.845225806451612,0.3731544550341426
77.25,9.25,8,1912,rainy,64.73,23.93974193548387,0.353277130851681
77.25,9.25,8,1913,rainy,35.08,23.85001612903226,0.5018936720706051
77.25,9.25,8,1914,rainy,69.1,23.45490322580645,0.5320162500549963
77.25,9.25,8,1915,rainy,68.46,23.959693548387097,0.5939726379418977
77.25,9.25,8,1916,rainy,62.59,23.505,0.3021561406513744
77.25,9.25,8,1917,rainy,80.97,23.56017741935484,0.4547892103012689
77.25,9.25,8,1918,rainy,74.64,23.78488709677419,0.25488686083820994
77.25,9.25,8,1919,rainy,65.36,23.424741935483873,0.38010051019363666
77.25,9.25,8,1920,rainy,33.27,23.760451612903225,0.4922671929423202
77.25,9.25,8,1921,rainy,81.13,23.654548387096774,0.4540102670432084
77.25,9.25,8,1922,rainy,39.31,23.825370967741936,0.44165165322423405
77.25,9.25,8,1923,rainy,114.83,23.700064516129032,0.4219847497626639
77.25,9.25,8,1924,rainy,76.42,23.780129032258063,0.447527857005236
77.25,9.25,8,1925,rainy,84.27,23.45983870967742,0.4025926060568088
77.25,9.25,8,1926,rainy,110.28,23.980225806451614,0.39648780642683196
77.25,9.25,8,1927,rainy,51.05,23.795354838709677,0.32575487188857144
77.25,9.25,8,1928,rainy,67.73,23.609951612903227,0.27799338585773004
77.25,9.25,8,1929,rainy,45.74,23.67524193548387,0.23027823283178353
77.25,9.25,8,1930,rainy,57.7,23.714983870967743,0.7608606473797833
77.25,9.25,8,1931,rainy,192.69,23.85517741935484,0.36714877884374286
77.25,9.25,8,1932,rainy,149.21,23.469790322580646,0.6295315291838524
77.25,9.25,8,1933,rainy,102.75,23.23474193548387,0.37993165769139214
77.25,9.25,8,1934,rainy,35.66,23.965145161290323,0.3209068970264428
77.25,9.25,8,1935,rainy,75.92999999999999,23.440354838709677,0.42753507056046275
77.25,9.25,8,1936,rainy,40.7,24.035032258064515,0.3576017788798937
77.25,9.25,8,1937,rainy,37.47,24.294838709677418,0.3788875907859916
77.25,9.25,8,1938,rainy,47.14,23.52975806451613,0.26548018981233823
77.25,9.25,8,1939,rainy,124.78,23.604580645161292,0.4385123923899639
77.25,9.25,8,1940,rainy,88.05,23.76532258064516,0.268861598484769
77.25,9.25,8,1941,rainy,62.46,24.39491935483871,0.27036663677230915
77.25,9.25,8,1942,rainy,69.67,23.855193548387096,0.5580413616304106
77.25,9.25,8,1943,rainy,25.89,23.765225806451614,0.33266737237841887
77.25,9.25,8,1944,rainy,43.5,24.415290322580645,0.4101950100093356
77.25,9.25,8,1945,rainy,41.25,24.154725806451612,0.3479452744017292
77.25,9.25,8,1946,rainy,72.76,23.91490322580645,0.48029118631921
77.25,9.25,8,1947,rainy,107.3,23.81,0.21731697279933415
77.25,9.25,8,1948,rainy,116.78,24.120193548387096,0.3670606143726892
