years,sd_lwr,PXt,sd_upr,PXt_min,PXt_max,scientific_name
1980,0.777080215,0.817065191,0.857050167,0.42879204,1,Prinia hodgsonii
1981,0.77302871,0.813235198,0.853441687,0.420430595,1,Prinia hodgsonii
1982,0.768886605,0.809423158,0.849959712,0.412232198,1,Prinia hodgsonii
1983,0.764769024,0.805628987,0.846488951,0.40419367,1,Prinia hodgsonii
1984,0.7607331,0.801852601,0.842972103,0.396311894,1,Prinia hodgsonii
1985,0.756687367,0.798093917,0.839500468,0.388583812,1,Prinia hodgsonii
1986,0.752644703,0.794352852,0.836061001,0.381006427,1,Prinia hodgsonii
1987,0.748646606,0.790629323,0.83261204,0.373576802,1,Prinia hodgsonii
1988,0.744747761,0.786923248,0.829098735,0.366292055,1,Prinia hodgsonii
1989,0.740786857,0.783234545,0.825682234,0.359149359,1,Prinia hodgsonii
1990,0.736822422,0.779563134,0.822303845,0.352145947,1,Prinia hodgsonii
1991,0.733007041,0.775908931,0.818810821,0.345279101,1,Prinia hodgsonii
1992,0.729177962,0.772271858,0.815365755,0.338546159,1,Prinia hodgsonii
1993,0.725322403,0.768651834,0.811981264,0.331944508,1,Prinia hodgsonii
1994,0.721363761,0.765048778,0.808733796,0.325471591,1,Prinia hodgsonii
1995,0.717513192,0.761462612,0.805412033,0.319124894,1,Prinia hodgsonii
1996,0.713761924,0.757893256,0.802024589,0.312901959,1,Prinia hodgsonii
1997,0.709912964,0.754340632,0.7987683,0.306800371,1,Prinia hodgsonii
1998,0.706206449,0.75080466,0.795402871,0.300817764,1,Prinia hodgsonii
1999,0.702565805,0.747285263,0.792004721,0.294951817,1,Prinia hodgsonii
2000,0.698972091,0.743782363,0.788592635,0.289200257,1,Prinia hodgsonii
2001,0.695352704,0.740295884,0.785239063,0.283560852,1,Prinia hodgsonii
2002,0.691756086,0.736825747,0.781895408,0.278031415,1,Prinia hodgsonii
2003,0.688158796,0.733371876,0.778584955,0.272609803,1,Prinia hodgsonii
2004,0.684510423,0.729934195,0.775357967,0.267293911,1,Prinia hodgsonii
2005,0.680867132,0.726512629,0.772158125,0.26208168,1,Prinia hodgsonii
2006,0.677351337,0.723107101,0.768862865,0.256971087,1,Prinia hodgsonii
2007,0.673769021,0.719717536,0.765666052,0.251960151,1,Prinia hodgsonii
2008,0.670159343,0.71634386,0.762528378,0.247046928,1,Prinia hodgsonii
2009,0.666610629,0.712985998,0.759361368,0.242229513,1,Prinia hodgsonii
2010,0.66310711,0.709643877,0.756180643,0.237506038,1,Prinia hodgsonii
2011,0.659627591,0.706317421,0.753007251,0.23287467,1,Prinia hodgsonii
2012,0.656236047,0.703006558,0.749777069,0.228333614,1,Prinia hodgsonii
2013,0.652751812,0.699711215,0.746670618,0.223881108,1,Prinia hodgsonii
2014,0.649339916,0.696431318,0.743522721,0.219515427,1,Prinia hodgsonii
2015,0.645890248,0.693166797,0.740443345,0.215234876,1,Prinia hodgsonii
2016,0.642495625,0.689917577,0.73733953,0.211037796,1,Prinia hodgsonii
2017,0.639066311,0.686683589,0.734300866,0.206922559,1,Prinia hodgsonii
2018,0.635783093,0.683464759,0.731146426,0.202887569,1,Prinia hodgsonii
2019,0.632396488,0.680261018,0.728125548,0.198931261,1,Prinia hodgsonii
2020,0.629105436,0.677072295,0.725039153,0.195052102,1,Prinia hodgsonii
2021,0.625786315,0.673898518,0.722010721,0.191248586,1,Prinia hodgsonii
2022,0.622567068,0.670739619,0.71891217,0.187519238,1,Prinia hodgsonii
2023,0.619327453,0.667595527,0.715863601,0.183862613,1,Prinia hodgsonii
2024,0.616128459,0.664466173,0.712803887,0.180277292,1,Prinia hodgsonii
2025,0.612680171,0.661351488,0.710022805,0.176761885,1,Prinia hodgsonii
2026,0.609429721,0.658251403,0.707073085,0.173315028,1,Prinia hodgsonii
2027,0.606251955,0.655165849,0.704079744,0.169935385,1,Prinia hodgsonii
2028,0.603124085,0.652094759,0.701065434,0.166621645,1,Prinia hodgsonii
2029,0.599998854,0.649038065,0.698077276,0.163372523,1,Prinia hodgsonii
2030,0.596920064,0.645995699,0.695071334,0.160186759,1,Prinia hodgsonii
1867,1,1,1,1,1,Pomatorhinus horsfieldii
1868,0.988308393,0.9953125,1.002316607,0.9805,1,Pomatorhinus horsfieldii
1869,0.999612897,0.999859375,1.000105853,0.999025,1,Pomatorhinus horsfieldii
1870,0.988099089,0.995172534,1.00224598,0.979544013,1,Pomatorhinus horsfieldii
1871,0.980677903,0.990507663,1.000337422,0.960442904,1,Pomatorhinus horsfieldii
1872,0.973779138,0.985864658,0.997950179,0.941714268,1,Pomatorhinus horsfieldii
1873,0.999079163,0.99957594,1.000072716,0.997085713,1,Pomatorhinus horsfieldii
1874,0.987884104,0.994890428,1.001896751,0.977642542,1,Pomatorhinus horsfieldii
1875,0.980229725,0.990226879,1.000224032,0.958578512,1,Pomatorhinus horsfieldii
1876,0.999318038,0.999706806,1.000095575,0.997928926,1,Pomatorhinus horsfieldii
1877,0.999977314,0.999991204,1.000005095,0.999896446,1,Pomatorhinus horsfieldii
1878,0.98819299,0.995303745,1.002414501,0.980398466,1,Pomatorhinus horsfieldii
1879,0.980646757,0.990638259,1.000629762,0.961280695,1,Pomatorhinus horsfieldii
1880,0.973857275,0.985994642,0.99813201,0.942535722,1,Pomatorhinus horsfieldii
1881,0.999078479,0.999579839,1.0000812,0.997126786,1,Pomatorhinus horsfieldii
1882,0.987952889,0.994894309,1.001835728,0.977682814,1,Pomatorhinus horsfieldii
1883,0.999597751,0.999846829,1.000095907,0.998884141,1,Pomatorhinus horsfieldii
1884,0.988028597,0.995160047,1.002291498,0.9794059,1,Pomatorhinus horsfieldii
1885,0.980573021,0.990495235,1.000417448,0.960307485,1,Pomatorhinus horsfieldii
1886,0.973777952,0.985852288,0.997926624,0.941581489,1,Pomatorhinus horsfieldii
1887,0.967351529,0.981231106,0.995110682,0.92322065,1,Pomatorhinus horsfieldii
1888,0.961202623,0.976631585,0.992060547,0.905217847,1,Pomatorhinus horsfieldii
1889,0.955165204,0.972053624,0.988942044,0.887566099,1,Pomatorhinus horsfieldii
1890,0.949296748,0.967497123,0.985697498,0.87025856,1,Pomatorhinus horsfieldii
1891,0.943534533,0.96296198,0.982389427,0.853288518,1,Pomatorhinus horsfieldii
1892,0.93802854,0.958448096,0.978867651,0.836649392,1,Pomatorhinus horsfieldii
1893,0.932565345,0.95395537,0.975345396,0.820334729,1,Pomatorhinus horsfieldii
1894,0.927179613,0.949483705,0.971787796,0.804338202,1,Pomatorhinus horsfieldii
1895,0.99713218,0.998484511,0.999836842,0.99021691,1,Pomatorhinus horsfieldii
1896,0.986673196,0.993804115,1.000935034,0.97090768,1,Pomatorhinus horsfieldii
1897,0.979188476,0.989145658,0.99910284,0.951974981,1,Pomatorhinus horsfieldii
1898,0.972268945,0.984509038,0.996749131,0.933411468,1,Pomatorhinus horsfieldii
1899,0.965917593,0.979894152,0.993870711,0.915209945,1,Pomatorhinus horsfieldii
1900,0.959734151,0.975300898,0.990867645,0.897363351,1,Pomatorhinus horsfieldii
1901,0.998512938,0.999259027,1.000005115,0.994868168,1,Pomatorhinus horsfieldii
1902,0.987514166,0.994575,1.001635835,0.975468238,1,Pomatorhinus horsfieldii
1903,0.98012592,0.98991293,0.99969994,0.956446608,1,Pomatorhinus horsfieldii
1904,0.991454746,0.995712995,0.999971244,0.978223304,1,Pomatorhinus horsfieldii
1905,0.98276913,0.991045591,0.999322051,0.959147949,1,Pomatorhinus horsfieldii
1906,0.975562618,0.986400064,0.99723751,0.940444564,1,Pomatorhinus horsfieldii
1907,0.969029394,0.981776314,0.994523235,0.922105895,1,Pomatorhinus horsfieldii
1908,0.962567093,0.977174238,0.991781382,0.90412483,1,Pomatorhinus horsfieldii
1909,0.956526808,0.972593733,0.988660659,0.886494396,1,Pomatorhinus horsfieldii
1910,0.95063587,0.9680347,0.98543353,0.869207755,1,Pomatorhinus horsfieldii
1911,0.944876027,0.963497038,0.982118048,0.852258204,1,Pomatorhinus horsfieldii
1912,0.939157391,0.958980645,0.9788039,0.835639169,1,Pomatorhinus horsfieldii
1913,0.933590244,0.954485423,0.975380602,0.819344205,1,Pomatorhinus horsfieldii
1914,0.928062628,0.950011273,0.971959918,0.803366993,1,Pomatorhinus horsfieldii
1915,0.922581045,0.945558095,0.968535145,0.787701337,1,Pomatorhinus horsfieldii
1916,0.917358196,0.941125792,0.964893387,0.772341161,1,Pomatorhinus horsfieldii
1917,0.912117152,0.936714264,0.961311377,0.757280508,1,Pomatorhinus horsfieldii
1918,0.906945889,0.932323416,0.957700943,0.742513538,1,Pomatorhinus horsfieldii
1919,0.901803826,0.92795315,0.954102475,0.728034524,1,Pomatorhinus horsfieldii
1920,0.896733934,0.92360337,0.950472806,0.713837851,1,Pomatorhinus horsfieldii
1921,0.891689164,0.919273979,0.946858795,0.699918013,1,Pomatorhinus horsfieldii
1922,0.952141484,0.965691441,0.979241398,0.849959007,1,Pomatorhinus horsfieldii
1923,0.946079593,0.961164762,0.976249932,0.833384806,1,Pomatorhinus horsfieldii
1924,0.940267356,0.956659303,0.97305125,0.817133802,1,Pomatorhinus horsfieldii
1925,0.934513453,0.952174962,0.969836471,0.801199693,1,Pomatorhinus horsfieldii
1926,0.928896794,0.947711642,0.966526491,0.785576299,1,Pomatorhinus horsfieldii
1927,0.923371184,0.943269244,0.963167304,0.770257561,1,Pomatorhinus horsfieldii
1928,0.918055493,0.938847669,0.959639845,0.755237539,1,Pomatorhinus horsfieldii
1929,0.912578834,0.934446821,0.956314807,0.740510407,1,Pomatorhinus horsfieldii
1930,0.996407016,0.998033405,0.999659793,0.98702552,1,Pomatorhinus horsfieldii
1931,0.986109518,0.993355123,1.000600728,0.967778523,1,Pomatorhinus horsfieldii
1932,0.97861676,0.988698771,0.998780782,0.948906842,1,Pomatorhinus horsfieldii
1933,0.971749046,0.984064245,0.996379445,0.930403158,1,Pomatorhinus horsfieldii
1934,0.96537477,0.979451444,0.993528119,0.912260297,1,Pomatorhinus horsfieldii
1935,0.959166692,0.974860266,0.990553839,0.894471221,1,Pomatorhinus horsfieldii
1936,0.953187001,0.970290608,0.987394215,0.877029032,1,Pomatorhinus horsfieldii
1937,0.99823317,0.999108718,0.999984266,0.993851452,1,Pomatorhinus horsfieldii
1938,0.999939319,0.999973262,1.000007204,0.999692573,1,Pomatorhinus horsfieldii
1939,0.988282012,0.995285887,1.002289762,0.980198567,1,Pomatorhinus horsfieldii
1940,0.980762754,0.990620484,1.000478215,0.961084695,1,Pomatorhinus horsfieldii
1941,0.97397536,0.985976951,0.997978542,0.942343544,1,Pomatorhinus horsfieldii
1942,0.967559488,0.981355184,0.99515088,0.923967845,1,Pomatorhinus horsfieldii
1943,0.961333903,0.976755081,0.99217626,0.905950472,1,Pomatorhinus horsfieldii
1944,0.955344043,0.972176542,0.989009041,0.888284438,1,Pomatorhinus horsfieldii
1945,0.949403688,0.967619464,0.985835241,0.870962891,1,Pomatorhinus horsfieldii
1946,0.943700294,0.963083748,0.982467202,0.853979115,1,Pomatorhinus horsfieldii
1947,0.93810075,0.958569293,0.979037836,0.837326522,1,Pomatorhinus horsfieldii
1948,0.932536107,0.954076,0.975615892,0.820998655,1,Pomatorhinus horsfieldii
1949,0.927053906,0.949603768,0.972153631,0.804989181,1,Pomatorhinus horsfieldii
1950,0.921704498,0.945152501,0.968600503,0.789291892,1,Pomatorhinus horsfieldii
1951,0.916524103,0.940722098,0.964920094,0.7739007,1,Pomatorhinus horsfieldii
1952,0.911269153,0.936312463,0.961355774,0.758809636,1,Pomatorhinus horsfieldii
1953,0.906035656,0.931923499,0.957811342,0.744012848,1,Pomatorhinus horsfieldii
1954,0.900862435,0.927555107,0.95424778,0.729504598,1,Pomatorhinus horsfieldii
1955,0.895801127,0.923207193,0.950613259,0.715279258,1,Pomatorhinus horsfieldii
1956,0.890806935,0.918879659,0.946952383,0.701331313,1,Pomatorhinus horsfieldii
1957,0.885812654,0.914572411,0.943332168,0.687655352,1,Pomatorhinus horsfieldii
1958,0.880830594,0.910285353,0.939740111,0.674246073,1,Pomatorhinus horsfieldii
1959,0.875881953,0.90601839,0.936154827,0.661098274,1,Pomatorhinus horsfieldii
1960,0.871104135,0.901771429,0.932438723,0.648206858,1,Pomatorhinus horsfieldii
1961,0.866259582,0.897544375,0.928829168,0.635566824,1,Pomatorhinus horsfieldii
1962,0.861486894,0.893337136,0.925187378,0.623173271,1,Pomatorhinus horsfieldii
1963,0.85670152,0.889149618,0.921597716,0.611021392,1,Pomatorhinus horsfieldii
1964,0.852112514,0.884981729,0.917850944,0.599106475,1,Pomatorhinus horsfieldii
1965,0.847449234,0.880833377,0.91421752,0.587423899,1,Pomatorhinus horsfieldii
1966,0.842796238,0.876704471,0.910612704,0.575969133,1,Pomatorhinus horsfieldii
1967,0.83819944,0.872594919,0.906990397,0.564737735,1,Pomatorhinus horsfieldii
1968,0.833749506,0.86850463,0.903259754,0.553725349,1,Pomatorhinus horsfieldii
1969,0.829216897,0.864433515,0.899650132,0.542927705,1,Pomatorhinus horsfieldii
1970,0.824638298,0.860381482,0.896124667,0.532340614,1,Pomatorhinus horsfieldii
1971,0.820184293,0.856348444,0.892512595,0.521959972,1,Pomatorhinus horsfieldii
1972,0.815839035,0.852334311,0.888829587,0.511781753,1,Pomatorhinus horsfieldii
1973,0.811475053,0.848338994,0.885202934,0.501802009,1,Pomatorhinus horsfieldii
1974,0.807004002,0.844362405,0.881720807,0.49201687,1,Pomatorhinus horsfieldii
1975,0.802703202,0.840404456,0.87810571,0.482422541,1,Pomatorhinus horsfieldii
1976,0.798458922,0.83646506,0.874471198,0.473015301,1,Pomatorhinus horsfieldii
1977,0.99114663,0.995093952,0.999041274,0.973650765,1,Pomatorhinus horsfieldii
1978,0.982488033,0.990429449,0.998370864,0.954664575,1,Pomatorhinus horsfieldii
1979,0.975356487,0.985786811,0.996217135,0.936048616,1,Pomatorhinus horsfieldii
1980,0.968717781,0.981165935,0.99361409,0.917795668,1,Pomatorhinus horsfieldii
1981,0.962313635,0.97656672,0.990819805,0.899898652,1,Pomatorhinus horsfieldii
1982,0.9563202,0.971989063,0.987657926,0.882350629,1,Pomatorhinus horsfieldii
1983,0.950256176,0.967432865,0.984609554,0.865144791,1,Pomatorhinus horsfieldii
1984,0.944465379,0.962898023,0.981330667,0.848274468,1,Pomatorhinus horsfieldii
1985,0.938827153,0.958384439,0.977941725,0.831733116,1,Pomatorhinus horsfieldii
1986,0.933160065,0.953892012,0.974623958,0.81551432,1,Pomatorhinus horsfieldii
1987,0.927869234,0.949420643,0.970972051,0.799611791,1,Pomatorhinus horsfieldii
1988,0.922490367,0.944970233,0.9674501,0.784019361,1,Pomatorhinus horsfieldii
1989,0.917234453,0.940540686,0.963846918,0.768730983,1,Pomatorhinus horsfieldii
1990,0.911933165,0.936131901,0.960330637,0.753740729,1,Pomatorhinus horsfieldii
1991,0.906823501,0.931743783,0.956664065,0.739042785,1,Pomatorhinus horsfieldii
1992,0.901675889,0.927376234,0.953076579,0.724631451,1,Pomatorhinus horsfieldii
1993,0.896494571,0.923029158,0.949563744,0.710501137,1,Pomatorhinus horsfieldii
1994,0.89140142,0.918702459,0.946003497,0.696646365,1,Pomatorhinus horsfieldii
1995,0.886453648,0.914396041,0.942338433,0.683061761,1,Pomatorhinus horsfieldii
1996,0.881477912,0.910109809,0.938741707,0.669742057,1,Pomatorhinus horsfieldii
1997,0.876562373,0.90584367,0.935124966,0.656682087,1,Pomatorhinus horsfieldii
1998,0.871609172,0.901597527,0.931585883,0.643876786,1,Pomatorhinus horsfieldii
1999,0.866791461,0.897371289,0.927951117,0.631321189,1,Pomatorhinus horsfieldii
2000,0.86205248,0.893164861,0.924277242,0.619010425,1,Pomatorhinus horsfieldii
2001,0.857330217,0.888978151,0.920626085,0.606939722,1,Pomatorhinus horsfieldii
2002,0.93624021,0.952815714,0.969391218,0.803469861,1,Pomatorhinus horsfieldii
2003,0.971813963,0.979946678,0.988079394,0.901734931,1,Pomatorhinus horsfieldii
2004,0.964593025,0.975353178,0.986113332,0.884151099,1,Pomatorhinus horsfieldii
2005,0.958008781,0.97078121,0.983553639,0.866910153,1,Pomatorhinus horsfieldii
2006,0.951696722,0.966230673,0.980764625,0.850005405,1,Pomatorhinus horsfieldii
2007,0.945803628,0.961701467,0.977599307,0.8334303,1,Pomatorhinus horsfieldii
2008,0.940003485,0.957193492,0.974383498,0.817178409,1,Pomatorhinus horsfieldii
2009,0.934262882,0.952706647,0.971150412,0.80124343,1,Pomatorhinus horsfieldii
2010,0.928630858,0.948240835,0.967850811,0.785619183,1,Pomatorhinus horsfieldii
2011,0.923140163,0.943795956,0.964451748,0.770299609,1,Pomatorhinus horsfieldii
2012,0.917705564,0.939371912,0.96103826,0.755278766,1,Pomatorhinus horsfieldii
2013,0.912316696,0.934968606,0.957620517,0.740550831,1,Pomatorhinus horsfieldii
2014,0.907011624,0.930585941,0.954160258,0.726110089,1,Pomatorhinus horsfieldii
2015,0.901766874,0.926223819,0.950680765,0.711950943,1,Pomatorhinus horsfieldii
2016,0.89662821,0.921882145,0.947136081,0.698067899,1,Pomatorhinus horsfieldii
2017,0.891432641,0.917560823,0.943689005,0.684455575,1,Pomatorhinus horsfieldii
2018,0.886460305,0.913259756,0.940059208,0.671108691,1,Pomatorhinus horsfieldii
2019,0.881541517,0.908978851,0.936416186,0.658022072,1,Pomatorhinus horsfieldii
2020,0.876558622,0.904718013,0.932877404,0.645190642,1,Pomatorhinus horsfieldii
2021,0.994790745,0.99714154,0.999492335,0.982259532,1,Pomatorhinus horsfieldii
2022,0.985069909,0.992467439,0.999864969,0.963105471,1,Pomatorhinus horsfieldii
2023,0.977756362,0.987815248,0.997874135,0.944324915,1,Pomatorhinus horsfieldii
2024,0.970987504,0.983184864,0.995382225,0.925910579,1,Pomatorhinus horsfieldii
2025,0.964518545,0.978576185,0.992633825,0.907855322,1,Pomatorhinus horsfieldii
2026,0.958272566,0.973989109,0.989705653,0.890152144,1,Pomatorhinus horsfieldii
2027,0.952369669,0.969423535,0.986477402,0.872794177,1,Pomatorhinus horsfieldii
2028,0.94653236,0.964879363,0.983226366,0.85577469,1,Pomatorhinus horsfieldii
2029,0.940855995,0.960356491,0.979856986,0.839087084,1,Pomatorhinus horsfieldii
2030,0.93521568,0.95585482,0.976493959,0.822724886,1,Pomatorhinus horsfieldii
1881,1,1,1,1,1,Pitta brachyura
1882,0.988294795,0.9953125,1.002330205,0.9805,1,Pitta brachyura
1883,0.980657314,0.990646973,1.000636632,0.96138025,1,Pitta brachyura
1884,0.973881702,0.986003315,0.998124928,0.942633335,1,Pitta brachyura
1885,0.967446899,0.981381424,0.99531595,0.924251985,1,Pitta brachyura
1886,0.961280422,0.976781199,0.992281976,0.906229071,1,Pitta brachyura
1887,0.955240716,0.972202537,0.989164358,0.888557604,1,Pitta brachyura
1888,0.949479684,0.967645338,0.985810992,0.871230731,1,Pitta brachyura
1889,0.943770752,0.9631095,0.982448248,0.854241732,1,Pitta brachyura
1890,0.938124911,0.958594924,0.979064938,0.837584018,1,Pitta brachyura
1891,0.932579073,0.954101511,0.975623949,0.82125113,1,Pitta brachyura
1892,0.927118764,0.94962916,0.972139556,0.805236733,1,Pitta brachyura
1893,0.921703288,0.945177773,0.968652258,0.789534616,1,Pitta brachyura
1894,0.916308152,0.940747252,0.965186353,0.774138691,1,Pitta brachyura
1895,0.911060777,0.9363375,0.961614222,0.759042987,1,Pitta brachyura
1896,0.905930287,0.931948418,0.957966548,0.744241649,1,Pitta brachyura
1897,0.900805842,0.927579909,0.954353977,0.729728937,1,Pitta brachyura
1898,0.89575571,0.923231879,0.950708047,0.715499222,1,Pitta brachyura
1899,0.890809193,0.918904229,0.946999265,0.701546987,1,Pitta brachyura
1900,0.885828625,0.914596866,0.943365106,0.687866821,1,Pitta brachyura
1901,0.880919797,0.910309693,0.939699589,0.674453418,1,Pitta brachyura
1902,0.876090647,0.906042616,0.935994585,0.661301577,1,Pitta brachyura
1903,0.871270235,0.901795541,0.932320847,0.648406196,1,Pitta brachyura
1904,0.866538068,0.897568375,0.928598682,0.635762275,1,Pitta brachyura
1905,0.861725377,0.893361023,0.924996669,0.623364911,1,Pitta brachyura
1906,0.856962373,0.889173393,0.921384413,0.611209295,1,Pitta brachyura
1907,0.852219162,0.885005393,0.917791624,0.599290714,1,Pitta brachyura
1908,0.847589462,0.88085693,0.914124398,0.587604545,1,Pitta brachyura
1909,0.842905391,0.876727913,0.910550436,0.576146256,1,Pitta brachyura
1910,0.838377698,0.872618251,0.906858804,0.564911404,1,Pitta brachyura
